Dataset_Setting,Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
HMM_V3_O1,standard,2,2,rope,False,True,0.0001,1.22259,1.22283,1.22259,0.30335
HMM_V3_O1,standard,2,1,rpe,True,True,3e-05,1.1993,1.20691,1.1993,0.30923
HMM_V3_O1,standard,1,1,rpe,False,True,0.0001,1.23759,1.23749,1.23759,0.31198
HMM_V3_O1,standard,1,2,rpe,True,True,3e-05,1.38403,1.41007,1.38403,0.33198
HMM_V3_O1,standard,2,1,rpe,True,True,0.0005,1.32747,1.32869,1.32747,0.35418
HMM_V3_O1,standard,1,2,absolute,False,False,3e-05,1.10672,1.10643,1.10672,0.35747
HMM_V3_O1,standard,1,2,absolute,False,False,0.0005,1.39422,1.39483,1.39422,0.36365
HMM_V3_O1,standard,1,2,rope,True,True,0.0005,1.27738,1.27833,1.27738,0.367
HMM_V3_O1,standard,1,2,rpe,False,True,3e-05,1.3136,1.31421,1.3136,0.37085
HMM_V3_O1,standard,2,2,rpe,True,False,0.0001,1.32359,1.30853,1.32359,0.37279
HMM_V3_O1,standard,2,2,rpe,False,True,0.0005,1.39812,1.41339,1.39812,0.37671
HMM_V3_O1,standard,2,2,rpe,False,True,3e-05,1.33281,1.33425,1.33281,0.37712
HMM_V3_O1,standard,2,1,absolute,True,True,3e-05,1.30703,1.30499,1.30703,0.38161
HMM_V3_O1,standard,2,2,absolute,False,False,0.0005,1.1657,1.16967,1.1657,0.38869
HMM_V3_O1,standard,1,2,absolute,False,True,0.0005,1.46879,1.46115,1.46879,0.40461
HMM_V3_O1,standard,1,1,rope,True,True,0.0001,1.44498,1.44839,1.44498,0.4082
HMM_V3_O1,standard,1,2,rope,False,True,0.0005,0.91518,0.91114,0.91518,0.41547
HMM_V3_O1,standard,2,1,rpe,False,True,0.0005,1.37816,1.38186,1.37816,0.42199
HMM_V3_O1,standard,1,1,rpe,False,False,0.0005,1.04609,1.04625,1.04609,0.42366
HMM_V3_O1,standard,2,2,rope,True,False,0.0005,1.33155,1.33867,1.33155,0.42451
HMM_V3_O1,standard,1,1,rope,True,True,0.0005,1.31395,1.31032,1.31395,0.43641
HMM_V3_O1,standard,2,1,absolute,True,True,0.0005,1.41505,1.43574,1.41505,0.43658
HMM_V3_O1,standard,2,1,rope,True,True,3e-05,1.36332,1.36708,1.36332,0.43789
HMM_V3_O1,standard,1,2,rpe,True,True,0.0005,1.49063,1.4971,1.49063,0.43884
HMM_V3_O1,standard,1,2,absolute,True,False,0.0005,1.27557,1.2949,1.27557,0.45626
HMM_V3_O1,standard,2,2,rpe,True,True,0.0001,1.3598,1.35976,1.3598,0.45706
HMM_V3_O1,standard,2,1,rope,True,True,0.0001,1.40663,1.40502,1.40663,0.46384
HMM_V3_O1,standard,2,1,absolute,False,False,3e-05,1.58296,1.55232,1.58296,0.47764
HMM_V3_O1,standard,2,1,absolute,True,True,0.0001,1.50718,1.50073,1.50718,0.48457
HMM_V3_O1,standard,1,2,absolute,False,True,0.0001,1.45542,1.459,1.45542,0.49107
HMM_V3_O1,standard,1,2,rpe,False,True,0.0001,1.39837,1.40482,1.39837,0.50232
HMM_V3_O1,standard,1,2,rope,True,False,0.0005,1.6133,1.59495,1.6133,0.51021
HMM_V3_O1,standard,1,1,rpe,False,False,3e-05,1.37633,1.37416,1.37633,0.51543
HMM_V3_O1,standard,1,1,rpe,False,True,3e-05,1.46602,1.45991,1.46602,0.52212
HMM_V3_O1,standard,2,1,absolute,False,False,0.0005,1.61603,1.61021,1.61603,0.52612
HMM_V3_O1,standard,2,1,rpe,False,True,0.0001,1.61652,1.62232,1.61652,0.53325
HMM_V3_O1,standard,1,1,rope,True,False,0.0001,1.6305,1.5954,1.6305,0.53515
HMM_V3_O1,standard,1,2,rope,False,False,3e-05,1.56985,1.56914,1.56985,0.5521
HMM_V3_O1,standard,1,1,rope,False,False,0.0005,1.4725,1.4751,1.4725,0.55271
HMM_V3_O1,standard,2,2,absolute,False,True,0.0001,1.45548,1.4615,1.45548,0.5574
HMM_V3_O1,standard,1,2,rpe,False,True,0.0005,1.58656,1.59879,1.58656,0.56136
HMM_V3_O1,standard,2,2,rope,False,True,0.0005,1.23815,1.23443,1.23815,0.56229
HMM_V3_O1,standard,1,2,rpe,True,True,0.0001,1.42048,1.42505,1.42048,0.56257
HMM_V3_O1,standard,2,2,absolute,False,False,3e-05,1.37738,1.37596,1.37738,0.57003
HMM_V3_O1,standard,2,1,absolute,False,True,0.0005,1.43123,1.4532,1.43123,0.58441
HMM_V3_O1,standard,2,1,rope,False,False,0.0005,1.44677,1.44487,1.44677,0.62948
HMM_V3_O1,standard,2,1,rope,False,False,0.0001,1.69088,1.6948,1.69088,0.63699
HMM_V3_O1,standard,2,1,absolute,False,True,0.0001,1.45053,1.46224,1.45053,0.64804
HMM_V3_O1,standard,1,1,rpe,False,True,0.0005,1.49503,1.49222,1.49503,0.65359
HMM_V3_O1,standard,1,2,rpe,False,False,0.0001,1.46607,1.46856,1.46607,0.65678
HMM_V3_O1,standard,1,1,absolute,True,True,3e-05,1.51084,1.50436,1.51084,0.66522
HMM_V3_O1,standard,1,1,absolute,False,True,3e-05,1.63664,1.63281,1.63664,0.66636
HMM_V3_O1,standard,2,2,rope,False,False,0.0005,1.62532,1.65192,1.62532,0.66842
HMM_V3_O1,standard,2,2,rope,False,True,3e-05,1.57021,1.5769,1.57021,0.71473
HMM_V3_O1,standard,1,1,rpe,True,True,3e-05,1.67639,1.6608,1.67639,0.72161
HMM_V3_O1,standard,2,2,rope,True,True,0.0005,1.67939,1.68756,1.67939,0.75567
HMM_V3_O1,standard,1,1,absolute,True,False,3e-05,1.83131,1.79501,1.83131,0.80958
HMM_V3_O1,standard,1,1,rpe,True,True,0.0005,1.54131,1.53816,1.54131,0.81234
HMM_V3_O1,standard,2,2,rpe,False,True,0.0001,1.90647,1.92603,1.90647,0.84637
HMM_V3_O1,standard,1,1,rpe,False,False,0.0001,1.91009,1.88689,1.91009,0.85499
HMM_V3_O1,standard,2,2,absolute,True,True,3e-05,1.83812,1.85467,1.83812,0.8966
HMM_V3_O1,standard,1,1,absolute,False,True,0.0001,1.97905,1.96358,1.97905,1.0202
HMM_V3_O1,standard,1,1,rope,True,True,3e-05,1.67155,1.66964,1.67155,1.282
HMM_V3_O1,standard,2,2,absolute,True,False,0.0001,2.153,2.16653,2.153,1.40866
HMM_V3_O1,standard,1,2,absolute,True,True,0.0001,2.66782,2.6738,2.66782,1.83409
ICL-Markov_V2_O1,linear,2,2,absolute,True,False,0.0005,0.50727,0.51215,0.50727,0.02538
ICL-Markov_V2_O1,linear,2,2,absolute,True,True,0.0005,0.51163,0.50868,0.51163,0.02913
ICL-Markov_V2_O1,linear,2,2,absolute,False,False,0.0005,0.51252,0.51652,0.51252,0.03836
ICL-Markov_V2_O1,linear,2,2,rope,True,False,0.0005,0.52297,0.51731,0.52297,0.0392
ICL-Markov_V2_O1,linear,2,2,rope,True,True,0.0005,0.52764,0.52632,0.52764,0.04424
ICL-Markov_V2_O1,linear,2,1,absolute,True,True,0.0005,0.53209,0.53215,0.53209,0.05218
ICL-Markov_V2_O1,linear,2,1,absolute,True,False,0.0005,0.53473,0.53289,0.53473,0.05292
ICL-Markov_V2_O1,linear,2,1,rope,True,False,0.0005,0.54644,0.53534,0.54644,0.05344
ICL-Markov_V2_O1,linear,2,2,absolute,False,True,0.0005,0.54224,0.53422,0.54224,0.05506
ICL-Markov_V2_O1,linear,2,2,rope,False,False,0.0005,0.54049,0.53636,0.54049,0.05541
ICL-Markov_V2_O1,linear,2,1,absolute,False,False,0.0005,0.54738,0.54093,0.54738,0.06125
ICL-Markov_V2_O1,linear,2,1,rope,True,True,0.0005,0.54017,0.54164,0.54017,0.06322
ICL-Markov_V2_O1,linear,2,1,absolute,True,False,0.0001,0.53985,0.54285,0.53985,0.06407
ICL-Markov_V2_O1,linear,1,2,absolute,False,False,0.0005,0.55234,0.55133,0.55234,0.06631
ICL-Markov_V2_O1,linear,2,2,rope,False,True,0.0005,0.54415,0.54942,0.54415,0.06637
ICL-Markov_V2_O1,linear,2,1,rope,True,False,0.0001,0.55378,0.55462,0.55378,0.0678
ICL-Markov_V2_O1,linear,2,2,rope,True,False,0.0001,0.55643,0.54698,0.55643,0.06804
ICL-Markov_V2_O1,linear,2,2,rope,True,True,0.0001,0.54137,0.55259,0.54137,0.071
ICL-Markov_V2_O1,linear,1,2,absolute,False,True,0.0005,0.55858,0.55398,0.55858,0.07125
ICL-Markov_V2_O1,linear,2,2,absolute,False,False,0.0001,0.54998,0.55235,0.54998,0.07127
ICL-Markov_V2_O1,linear,2,2,absolute,True,False,0.0001,0.56187,0.55579,0.56187,0.07169
ICL-Markov_V2_O1,linear,2,1,rope,False,False,0.0005,0.56255,0.55431,0.56255,0.07171
ICL-Markov_V2_O1,linear,2,2,absolute,True,True,0.0001,0.55745,0.55489,0.55745,0.07227
ICL-Markov_V2_O1,linear,2,1,absolute,True,True,0.0001,0.55924,0.553,0.55924,0.07239
ICL-Markov_V2_O1,linear,1,1,absolute,True,True,0.0001,0.55501,0.55617,0.55501,0.07249
ICL-Markov_V2_O1,linear,1,2,absolute,True,True,0.0001,0.56965,0.55802,0.56965,0.07262
ICL-Markov_V2_O1,linear,1,2,rope,True,True,0.0005,0.56875,0.55755,0.56875,0.07319
ICL-Markov_V2_O1,linear,1,1,absolute,False,False,0.0005,0.5496,0.55669,0.5496,0.07349
ICL-Markov_V2_O1,linear,1,2,absolute,True,False,0.0001,0.55676,0.55703,0.55676,0.07433
ICL-Markov_V2_O1,linear,1,2,rope,False,False,0.0005,0.55368,0.55168,0.55368,0.07435
ICL-Markov_V2_O1,linear,1,1,rope,True,False,0.0005,0.54914,0.5522,0.54914,0.07441
ICL-Markov_V2_O1,linear,2,1,absolute,False,True,0.0005,0.56891,0.55812,0.56891,0.07443
ICL-Markov_V2_O1,linear,2,1,absolute,True,True,3e-05,0.55683,0.55472,0.55683,0.07444
ICL-Markov_V2_O1,linear,1,1,rope,True,False,0.0001,0.56938,0.56044,0.56938,0.07469
ICL-Markov_V2_O1,linear,1,2,absolute,False,False,0.0001,0.55494,0.55881,0.55494,0.07525
ICL-Markov_V2_O1,linear,1,1,rope,True,True,0.0001,0.5669,0.55639,0.5669,0.07557
ICL-Markov_V2_O1,linear,2,2,absolute,True,True,3e-05,0.55329,0.55747,0.55329,0.07564
ICL-Markov_V2_O1,linear,1,2,absolute,True,False,0.0005,0.55546,0.55747,0.55546,0.07591
ICL-Markov_V2_O1,linear,2,1,absolute,True,False,3e-05,0.55268,0.55811,0.55268,0.076
ICL-Markov_V2_O1,linear,1,2,absolute,True,True,0.0005,0.56112,0.55465,0.56112,0.0762
ICL-Markov_V2_O1,linear,2,2,absolute,True,False,3e-05,0.55808,0.55355,0.55808,0.07631
ICL-Markov_V2_O1,linear,2,1,rope,True,False,3e-05,0.54737,0.55787,0.54737,0.07636
ICL-Markov_V2_O1,linear,2,1,rope,True,True,0.0001,0.56485,0.56107,0.56485,0.07644
ICL-Markov_V2_O1,linear,1,1,absolute,True,False,0.0005,0.55557,0.55514,0.55557,0.07667
ICL-Markov_V2_O1,linear,1,2,rope,True,False,0.0005,0.55787,0.55482,0.55787,0.07688
ICL-Markov_V2_O1,linear,1,1,rope,True,True,0.0005,0.55839,0.55676,0.55839,0.07711
ICL-Markov_V2_O1,linear,1,1,absolute,True,True,3e-05,0.55232,0.55428,0.55232,0.07717
ICL-Markov_V2_O1,linear,2,1,rope,False,False,0.0001,0.5541,0.555,0.5541,0.0773
ICL-Markov_V2_O1,linear,1,1,rope,True,True,3e-05,0.55608,0.55992,0.55608,0.07745
ICL-Markov_V2_O1,linear,1,1,absolute,False,True,0.0005,0.56824,0.56462,0.56824,0.07753
ICL-Markov_V2_O1,linear,1,1,absolute,True,False,0.0001,0.56624,0.56153,0.56624,0.07756
ICL-Markov_V2_O1,linear,2,1,rope,True,True,3e-05,0.56123,0.56065,0.56123,0.07758
ICL-Markov_V2_O1,linear,1,1,absolute,True,False,3e-05,0.56415,0.55951,0.56415,0.0777
ICL-Markov_V2_O1,linear,2,2,rope,True,True,3e-05,0.5543,0.55827,0.5543,0.0778
ICL-Markov_V2_O1,linear,1,1,rope,True,False,3e-05,0.55763,0.55184,0.55763,0.07801
ICL-Markov_V2_O1,linear,1,1,absolute,True,True,0.0005,0.55876,0.55742,0.55876,0.07803
ICL-Markov_V2_O1,linear,2,2,rope,False,True,0.0001,0.56106,0.56084,0.56106,0.07819
ICL-Markov_V2_O1,linear,1,2,rope,True,True,0.0001,0.55761,0.55928,0.55761,0.07828
ICL-Markov_V2_O1,linear,1,2,rope,False,True,0.0005,0.55298,0.55976,0.55298,0.07867
ICL-Markov_V2_O1,linear,1,2,absolute,True,True,3e-05,0.54892,0.5496,0.54892,0.07877
ICL-Markov_V2_O1,linear,1,2,rope,True,False,0.0001,0.56573,0.55872,0.56573,0.07947
ICL-Markov_V2_O1,linear,1,2,absolute,True,False,3e-05,0.55899,0.55672,0.55899,0.07962
ICL-Markov_V2_O1,linear,2,2,rope,True,False,3e-05,0.5571,0.55659,0.5571,0.08006
ICL-Markov_V2_O1,linear,1,2,rope,True,True,3e-05,0.56651,0.56547,0.56651,0.08016
ICL-Markov_V2_O1,linear,2,1,rope,False,True,0.0005,0.55054,0.56009,0.55054,0.08101
ICL-Markov_V2_O1,linear,1,2,rope,True,False,3e-05,0.55075,0.55366,0.55075,0.08107
ICL-Markov_V2_O1,linear,2,2,rope,False,False,0.0001,0.56194,0.56081,0.56194,0.0812
ICL-Markov_V2_O1,linear,2,1,rope,False,True,0.0001,0.56574,0.56628,0.56574,0.08203
ICL-Markov_V2_O1,linear,1,2,absolute,False,True,0.0001,0.55868,0.56313,0.55868,0.08301
ICL-Markov_V2_O1,linear,1,2,rope,False,True,0.0001,0.57034,0.56762,0.57034,0.08357
ICL-Markov_V2_O1,linear,1,1,absolute,False,True,0.0001,0.56367,0.56579,0.56367,0.08407
ICL-Markov_V2_O1,linear,1,1,rope,False,False,3e-05,0.56173,0.56439,0.56173,0.08475
ICL-Markov_V2_O1,linear,1,1,absolute,False,False,0.0001,0.56935,0.5674,0.56935,0.08489
ICL-Markov_V2_O1,linear,2,2,absolute,False,True,0.0001,0.56746,0.56698,0.56746,0.08515
ICL-Markov_V2_O1,linear,1,1,rope,False,True,0.0001,0.5615,0.56363,0.5615,0.08563
ICL-Markov_V2_O1,linear,1,1,rope,False,True,0.0005,0.55637,0.56382,0.55637,0.08566
ICL-Markov_V2_O1,linear,1,1,absolute,False,True,3e-05,0.57385,0.56248,0.57385,0.08584
ICL-Markov_V2_O1,linear,1,1,absolute,False,False,3e-05,0.574,0.57054,0.574,0.08639
ICL-Markov_V2_O1,linear,1,1,rope,False,False,0.0005,0.5621,0.56383,0.5621,0.08646
ICL-Markov_V2_O1,linear,1,1,rope,False,False,0.0001,0.56309,0.56727,0.56309,0.08657
ICL-Markov_V2_O1,linear,1,2,absolute,False,True,3e-05,0.57442,0.56582,0.57442,0.08722
ICL-Markov_V2_O1,linear,1,2,absolute,False,False,3e-05,0.57269,0.56934,0.57269,0.08724
ICL-Markov_V2_O1,linear,1,2,rope,False,False,0.0001,0.56286,0.56454,0.56286,0.088
ICL-Markov_V2_O1,linear,1,1,rope,False,True,3e-05,0.54998,0.56752,0.54998,0.08825
ICL-Markov_V2_O1,linear,1,2,rope,False,False,3e-05,0.56705,0.5688,0.56705,0.08863
ICL-Markov_V2_O1,linear,2,1,absolute,False,False,0.0001,0.5762,0.57164,0.5762,0.08934
ICL-Markov_V2_O1,linear,1,2,rope,False,True,3e-05,0.56316,0.56761,0.56316,0.09023
ICL-Markov_V2_O1,linear,2,1,rope,False,False,3e-05,0.57768,0.57767,0.57768,0.0914
ICL-Markov_V2_O1,linear,2,1,absolute,False,True,0.0001,0.58554,0.58121,0.58554,0.0942
ICL-Markov_V2_O1,linear,2,1,absolute,False,False,3e-05,0.57181,0.57702,0.57181,0.09506
ICL-Markov_V2_O1,linear,2,1,absolute,False,True,3e-05,0.58169,0.57944,0.58169,0.0952
ICL-Markov_V2_O1,linear,2,2,absolute,False,False,3e-05,0.5804,0.57684,0.5804,0.09574
ICL-Markov_V2_O1,linear,2,2,rope,False,True,3e-05,0.5704,0.57334,0.5704,0.09677
ICL-Markov_V2_O1,linear,2,2,rope,False,False,3e-05,0.58028,0.58183,0.58028,0.10086
ICL-Markov_V2_O1,linear,2,2,absolute,False,True,3e-05,0.58422,0.58144,0.58422,0.10147
ICL-Markov_V2_O1,linear,2,1,rope,False,True,3e-05,0.58593,0.57998,0.58593,0.10329
ICL-Markov_V2_O1,performer,2,1,absolute,True,False,0.0005,0.5124,0.4979,0.5124,0.0188
ICL-Markov_V2_O1,performer,2,2,absolute,True,False,0.0005,0.5035,0.50105,0.5035,0.02009
ICL-Markov_V2_O1,performer,2,2,absolute,True,True,0.0005,0.49853,0.50376,0.49853,0.02284
ICL-Markov_V2_O1,performer,2,2,absolute,False,False,0.0005,0.51645,0.50359,0.51645,0.02554
ICL-Markov_V2_O1,performer,2,2,rope,True,False,0.0005,0.4898,0.50485,0.4898,0.02591
ICL-Markov_V2_O1,performer,2,2,rope,True,True,0.0005,0.50506,0.50422,0.50506,0.02628
ICL-Markov_V2_O1,performer,2,2,absolute,False,True,0.0005,0.50659,0.51247,0.50659,0.02749
ICL-Markov_V2_O1,performer,2,1,absolute,True,True,0.0005,0.50735,0.51257,0.50735,0.02838
ICL-Markov_V2_O1,performer,2,1,rope,True,False,0.0005,0.52137,0.52349,0.52137,0.03953
ICL-Markov_V2_O1,performer,2,1,rope,True,True,0.0005,0.51772,0.51865,0.51772,0.04061
ICL-Markov_V2_O1,performer,2,1,absolute,False,True,0.0005,0.53716,0.52514,0.53716,0.04133
ICL-Markov_V2_O1,performer,2,2,rope,False,False,0.0005,0.52931,0.52819,0.52931,0.04266
ICL-Markov_V2_O1,performer,2,2,rope,False,True,0.0005,0.5248,0.52328,0.5248,0.04319
ICL-Markov_V2_O1,performer,2,2,absolute,True,True,0.0001,0.53353,0.52516,0.53353,0.04347
ICL-Markov_V2_O1,performer,2,2,absolute,False,True,0.0001,0.52928,0.52699,0.52928,0.04477
ICL-Markov_V2_O1,performer,2,1,absolute,True,False,0.0001,0.52457,0.53319,0.52457,0.05068
ICL-Markov_V2_O1,performer,2,1,rope,True,False,0.0001,0.54055,0.53723,0.54055,0.05195
ICL-Markov_V2_O1,performer,2,2,absolute,False,False,0.0001,0.5272,0.5309,0.5272,0.05302
ICL-Markov_V2_O1,performer,2,2,absolute,True,False,0.0001,0.53807,0.53184,0.53807,0.05306
ICL-Markov_V2_O1,performer,2,2,rope,True,True,0.0001,0.5354,0.53166,0.5354,0.05405
ICL-Markov_V2_O1,performer,2,1,absolute,False,False,0.0005,0.53608,0.53657,0.53608,0.0565
ICL-Markov_V2_O1,performer,2,2,rope,True,False,0.0001,0.54296,0.54133,0.54296,0.05681
ICL-Markov_V2_O1,performer,2,1,absolute,True,True,0.0001,0.53977,0.54355,0.53977,0.05952
ICL-Markov_V2_O1,performer,2,1,rope,True,True,0.0001,0.54226,0.54379,0.54226,0.06036
ICL-Markov_V2_O1,performer,2,2,rope,False,True,0.0001,0.54361,0.54019,0.54361,0.06218
ICL-Markov_V2_O1,performer,2,2,rope,False,False,0.0001,0.54974,0.54861,0.54974,0.06434
ICL-Markov_V2_O1,performer,1,2,absolute,False,False,0.0005,0.55697,0.55005,0.55697,0.0678
ICL-Markov_V2_O1,performer,2,1,rope,False,False,0.0005,0.55451,0.54889,0.55451,0.07029
ICL-Markov_V2_O1,performer,1,1,absolute,False,False,0.0005,0.55618,0.55393,0.55618,0.07059
ICL-Markov_V2_O1,performer,2,1,rope,True,True,3e-05,0.5493,0.54955,0.5493,0.07096
ICL-Markov_V2_O1,performer,1,2,absolute,True,False,0.0005,0.54789,0.55441,0.54789,0.07111
ICL-Markov_V2_O1,performer,2,1,rope,False,False,0.0001,0.55601,0.55043,0.55601,0.07172
ICL-Markov_V2_O1,performer,1,2,absolute,False,True,0.0005,0.56104,0.55471,0.56104,0.07173
ICL-Markov_V2_O1,performer,1,1,absolute,True,False,0.0005,0.55785,0.55897,0.55785,0.07253
ICL-Markov_V2_O1,performer,1,2,rope,True,True,0.0001,0.56676,0.55413,0.56676,0.07272
ICL-Markov_V2_O1,performer,1,2,absolute,False,False,0.0001,0.54521,0.5508,0.54521,0.07348
ICL-Markov_V2_O1,performer,2,2,absolute,True,True,3e-05,0.56712,0.56161,0.56712,0.07352
ICL-Markov_V2_O1,performer,1,1,rope,True,False,0.0001,0.55154,0.55161,0.55154,0.07354
ICL-Markov_V2_O1,performer,1,2,absolute,True,False,0.0001,0.547,0.55554,0.547,0.07359
ICL-Markov_V2_O1,performer,1,1,absolute,True,False,0.0001,0.55192,0.55431,0.55192,0.07361
ICL-Markov_V2_O1,performer,2,1,absolute,True,False,3e-05,0.5517,0.55619,0.5517,0.07371
ICL-Markov_V2_O1,performer,1,1,absolute,False,False,0.0001,0.55839,0.5562,0.55839,0.07403
ICL-Markov_V2_O1,performer,1,1,absolute,True,False,3e-05,0.56337,0.56039,0.56337,0.07413
ICL-Markov_V2_O1,performer,2,2,absolute,True,False,3e-05,0.55609,0.55424,0.55609,0.07416
ICL-Markov_V2_O1,performer,1,2,rope,True,False,0.0005,0.56302,0.55721,0.56302,0.0742
ICL-Markov_V2_O1,performer,1,2,absolute,False,True,0.0001,0.55245,0.55613,0.55245,0.07447
ICL-Markov_V2_O1,performer,2,1,absolute,True,True,3e-05,0.56561,0.55816,0.56561,0.07466
ICL-Markov_V2_O1,performer,1,2,rope,False,False,0.0005,0.55422,0.55817,0.55422,0.07472
ICL-Markov_V2_O1,performer,1,1,rope,True,False,0.0005,0.55567,0.55906,0.55567,0.07531
ICL-Markov_V2_O1,performer,1,1,rope,True,True,0.0001,0.56782,0.56054,0.56782,0.07554
ICL-Markov_V2_O1,performer,1,2,absolute,True,True,0.0005,0.55919,0.555,0.55919,0.07555
ICL-Markov_V2_O1,performer,1,2,rope,True,True,0.0005,0.56138,0.55741,0.56138,0.07574
ICL-Markov_V2_O1,performer,2,1,absolute,False,False,0.0001,0.55533,0.55936,0.55533,0.07576
ICL-Markov_V2_O1,performer,1,2,absolute,True,True,0.0001,0.56567,0.56112,0.56567,0.0761
ICL-Markov_V2_O1,performer,1,1,absolute,True,True,0.0001,0.55898,0.5598,0.55898,0.07655
ICL-Markov_V2_O1,performer,2,1,rope,False,True,0.0005,0.57357,0.5562,0.57357,0.0767
ICL-Markov_V2_O1,performer,1,1,absolute,False,True,0.0001,0.55233,0.55549,0.55233,0.07688
ICL-Markov_V2_O1,performer,1,1,absolute,False,True,0.0005,0.55773,0.55644,0.55773,0.07692
ICL-Markov_V2_O1,performer,2,2,rope,True,False,3e-05,0.56466,0.56205,0.56466,0.07709
ICL-Markov_V2_O1,performer,1,2,absolute,True,True,3e-05,0.56159,0.5641,0.56159,0.07725
ICL-Markov_V2_O1,performer,2,1,rope,True,False,3e-05,0.55837,0.56405,0.55837,0.07733
ICL-Markov_V2_O1,performer,1,1,absolute,True,True,0.0005,0.56381,0.55613,0.56381,0.07781
ICL-Markov_V2_O1,performer,1,1,rope,True,False,3e-05,0.56744,0.55987,0.56744,0.07814
ICL-Markov_V2_O1,performer,1,2,rope,True,False,3e-05,0.55743,0.5578,0.55743,0.0782
ICL-Markov_V2_O1,performer,1,1,rope,True,True,3e-05,0.57086,0.56239,0.57086,0.0784
ICL-Markov_V2_O1,performer,1,1,absolute,True,True,3e-05,0.56356,0.55904,0.56356,0.07856
ICL-Markov_V2_O1,performer,1,1,rope,True,True,0.0005,0.552,0.55477,0.552,0.07869
ICL-Markov_V2_O1,performer,1,1,rope,False,True,0.0005,0.55316,0.55958,0.55316,0.0787
ICL-Markov_V2_O1,performer,2,2,absolute,False,False,3e-05,0.56684,0.5576,0.56684,0.07889
ICL-Markov_V2_O1,performer,2,1,absolute,False,True,0.0001,0.56041,0.56064,0.56041,0.07955
ICL-Markov_V2_O1,performer,2,2,rope,True,True,3e-05,0.55297,0.55579,0.55297,0.07959
ICL-Markov_V2_O1,performer,1,2,absolute,True,False,3e-05,0.55015,0.55551,0.55015,0.07974
ICL-Markov_V2_O1,performer,1,2,rope,True,True,3e-05,0.55092,0.55929,0.55092,0.07975
ICL-Markov_V2_O1,performer,1,2,rope,False,True,0.0001,0.56632,0.56419,0.56632,0.08016
ICL-Markov_V2_O1,performer,1,2,rope,True,False,0.0001,0.55442,0.55946,0.55442,0.08094
ICL-Markov_V2_O1,performer,2,1,rope,False,False,3e-05,0.55538,0.55857,0.55538,0.08155
ICL-Markov_V2_O1,performer,1,2,rope,False,False,0.0001,0.56174,0.56362,0.56174,0.08256
ICL-Markov_V2_O1,performer,1,1,rope,False,False,0.0005,0.56206,0.55879,0.56206,0.08374
ICL-Markov_V2_O1,performer,2,2,absolute,False,True,3e-05,0.55311,0.56061,0.55311,0.08377
ICL-Markov_V2_O1,performer,2,1,rope,False,True,0.0001,0.57763,0.56637,0.57763,0.08411
ICL-Markov_V2_O1,performer,2,2,rope,False,True,3e-05,0.55686,0.56422,0.55685,0.0847
ICL-Markov_V2_O1,performer,1,1,absolute,False,False,3e-05,0.57912,0.56472,0.57912,0.08547
ICL-Markov_V2_O1,performer,2,1,absolute,False,True,3e-05,0.56688,0.56793,0.56688,0.08547
ICL-Markov_V2_O1,performer,1,1,rope,False,True,0.0001,0.57822,0.57165,0.57822,0.08677
ICL-Markov_V2_O1,performer,1,2,rope,False,False,3e-05,0.56725,0.57196,0.56725,0.08724
ICL-Markov_V2_O1,performer,2,1,rope,False,True,3e-05,0.55842,0.56551,0.55842,0.0873
ICL-Markov_V2_O1,performer,1,2,absolute,False,True,3e-05,0.57134,0.56904,0.57134,0.08809
ICL-Markov_V2_O1,performer,1,2,absolute,False,False,3e-05,0.57077,0.57055,0.57077,0.0887
ICL-Markov_V2_O1,performer,1,2,rope,False,True,0.0005,0.56448,0.56819,0.56448,0.0888
ICL-Markov_V2_O1,performer,1,1,absolute,False,True,3e-05,0.56639,0.56776,0.56639,0.08969
ICL-Markov_V2_O1,performer,1,1,rope,False,False,3e-05,0.5627,0.56701,0.5627,0.08981
ICL-Markov_V2_O1,performer,1,1,rope,False,False,0.0001,0.56362,0.56592,0.56362,0.09068
ICL-Markov_V2_O1,performer,1,2,rope,False,True,3e-05,0.57052,0.56842,0.57052,0.091
ICL-Markov_V2_O1,performer,2,1,absolute,False,False,3e-05,0.56624,0.57201,0.56624,0.09226
ICL-Markov_V2_O1,performer,1,1,rope,False,True,3e-05,0.58372,0.57429,0.58372,0.09243
ICL-Markov_V2_O1,performer,2,2,rope,False,False,3e-05,0.57238,0.57472,0.57238,0.09527
ICL-Markov_V2_O1,standard,2,2,rpe,True,False,0.0005,0.4975,0.49204,0.4975,0.01304
ICL-Markov_V2_O1,standard,2,1,rope,True,False,0.0005,0.48596,0.4934,0.48596,0.01431
ICL-Markov_V2_O1,standard,2,2,rpe,True,True,0.0005,0.50562,0.49801,0.50562,0.01624
ICL-Markov_V2_O1,standard,2,1,rpe,True,False,0.0001,0.50434,0.49368,0.50434,0.01659
ICL-Markov_V2_O1,standard,2,1,rpe,True,False,0.0005,0.49248,0.49722,0.49248,0.01691
ICL-Markov_V2_O1,standard,2,2,rope,True,True,0.0005,0.51797,0.50282,0.51797,0.01842
ICL-Markov_V2_O1,standard,2,1,absolute,True,False,0.0005,0.50214,0.50126,0.50214,0.01901
ICL-Markov_V2_O1,standard,2,2,rope,True,False,0.0005,0.52559,0.50198,0.52559,0.01938
